SITE_HISTORY_ID,SITE_OLD_ID,SITE_NAME,SITE_PREVIOUS_NAME,SITE_BASIN,SITE_LOCATION,SITE_RIVMILE,SITE_HUC8,SITE_RIB_ID,SITE_STATION,SITE_DESC,SITE_LATITUDE,SITE_LONGITUDE,SITE_CITY_TOWN,SITE_COUNTY,SITE_FIPS_CDE,SITE_DEC_REGION,SITE_NHD_REACHCODE,SITE_NHD_M_VALUE,SITE_PWL_ID,SITE_WATERSHED_ID_NUM,SITE_WQ_STANDARD,SITE_ECO_REGION,SITE_HABITAT_TYPE,SITE_SITE_CONDITION,SITE_DRAINAGE,SITE_NTL_ELEVATION_DATASET_10
17-BMOR-3.3,87,Bellmore Creek,NA,17,BMOR,3.3,2030202,NA,1,wantagh state parkway.,40.68167,-73.51528,Hempstead,Nassau,59,1,NA,NA,1701-0204,(MW8.2a) EB-224 thru 227 (selected),C,14,NA,NA,NA,4.348208
17-BODN-0.2,90,Bodine Creek,NA,17,BODN,0.2,2030104,NA,2,40 m below culvert under richmond terrace.,40.6375,-74.12832,New York,Richmond,85,2,NA,NA,1701-0192,(MW1.2) SI- 9 thru 16,B,14,NA,NA,NA,2.233199
17-BODN-1.0,89,Bodine Creek,NA,17,BODN,1,2030104,NA,1,20 m above forest ave. bridge; in clove lakes park.,40.6275,-74.12305,New York,Richmond,85,2,NA,NA,1701-0192,(MW1.2) SI- 9 thru 16,B,14,NA,NA,NA,18.765
17-BRNX-12.3,104,Bronx River,NA,17,BRNX,12.3,2030102,17023312,3,bridge above crestview station.,40.95944,-73.821995,Yonkers,Westchester,119,3,NA,NA,1702-0107,(MW2.4)  ER-3,C,14,NA,NA,NA,29.78179
17-BRNX-17.3,103,Bronx River,NA,17,BRNX,17.3,2030102,NA,2,100 m below bronx river parkway bridge.,41.02417,-73.78306,White Plains,Westchester,119,3,NA,NA,1702-0107,(MW2.4)  ER-3,C(T),14,NA,NA,NA,53.61076
17-BRNX-2.8,42673892,Bronx River,NA,17,BRNX,2.8,2030102,NA,5,immediately downstream of 182nd st. dam in tail race.,40.843223,-73.87668,New York,Bronx,5,2,NA,NA,1702-0106,(MW2.4)  ER-3,B,14,NA,NA,NA,2.780457
17-BRNX-5.6,105,Bronx River,NA,17,BRNX,5.6,2030102,17023307,4,150 m above east gun hill rd. bridge.,40.88,-73.8686,New York,Bronx,5,2,NA,NA,1702-0106,(MW2.4)  ER-3,B,14,NA,NA,NA,19.78045
17-BRNX-9.2,2923,Bronx River,NA,17,BRNX,9.2,2030102,NA,03A,sherwood ave.,40.915,-73.849,Yonkers,Westchester,119,3,NA,NA,1702-0107,(MW2.4)  ER-3,C,14,NA,NA,NA,19.68466
17-BRWN-0.9,106,Brown Creek,NA,17,BRWN,0.9,2030202,NA,1,20 m below aldrich st. culvert.,40.74611,-73.07694,Islip,Suffolk,103,1,NA,NA,1701-0097,(MW7.5)  AO-GSB-189,C(TS),14,NA,NA,NA,1.774099
17-BSWA-0.4,2929,Beaver Swamp Brook,NA,17,BSWA,0.4,2030102,NA,1,at cassel ct. near rt 1.,40.95338,-73.72029,Rye,Westchester,119,3,NA,NA,1702-0090,(MW3.3)  LIS- 9,SC / C,14,NA,NA,NA,1.958918
17-BURL-0.4,1964,Burling Brook,NA,17,BURL,0.4,2030102,NA,1,50 m downstream of mt. tom rd; off hillcrest dr.,40.8925,-73.79222,New Rochelle,Westchester,119,3,NA,NA,1702-0120,(MW3.2)  LIS- 4,C,14,NA,NA,NA,5.384633
17-BVBR-0.3,115,Beaver Brook,NA,17,BVBR,0.3,2030201,17024101,1,frost mill rd.; 5-10 m below old rd. bridge in preserve. park at preserve and follow red trail to blue trail.,40.878102,-73.565952,Oyster Bay,Nassau,59,1,NA,NA,1702-0153,(MW4.4a) LIS-OBH-MNC-44 thru 48,C,14,NA,NA,NA,3.166
17-BVDC-0.1,NA,Beaverdam Creek,NA,17,BVDC,0.1,2030202,17012702,NA,below beaver dam rd. bridge.,40.771,-72.917,Brookhaven,Suffolk,103,1,2.03E+12,NA,1701-0324,(MW7.5)  AO-GSB-178.179,SC,14,NA,NA,NA,0
17-BVDC-0.4,1965,Beaverdam Creek,NA,17,BVDC,0.4,2030202,NA,1,5 m below south country rd. bridge.,40.77806,-72.91583,Brookhaven,Suffolk,103,1,NA,NA,1701-0104,(MW7.5)  AO-GSB-178,C(TS),14,NA,NA,NA,1.787628
17-BYRM-1.3,1966,Byram River,NA,17,BYRM,1.3,1100006,NA,A,"20 m below rte. 22 bridge. on west side of 	i-684.",41.12389,-73.70472,North Castle,Westchester,119,3,NA,NA,1702-0133,(MW3.6)  LIS-13,C(T),14,NA,NA,NA,112.496
17-BYRM-2.3,118,Byram River,NA,17,BYRM,2.3,1100006,NA,1,20 m below comly ave. bridge.,41.02694,-73.66111,Pemberwick (CT),Pemberwick (CT),NA,3,NA,NA,1702-0133,(MW3.6)  LIS-13,C,14,NA,NA,NA,10.41495
17-CARL-0.8,141,Carlls River,NA,17,CARL,0.8,2030202,17012902,2,20 m below park ave. culvert.,40.70194,-73.32861,Babylon,Suffolk,103,1,NA,NA,1701-0089,(MW7.8)  AO-GSB-208,C(T),14,NA,NA,NA,1.435
17-CARL-1.8,140,Carlls River,NA,17,CARL,1.8,2030202,NA,1,at rt. 27.,40.71556,-73.32917,Babylon,Suffolk,103,1,NA,NA,1701-0089,(MW7.8)  AO-GSB-208,C(T),14,NA,NA,NA,3.834849
17-CARM-10.9,143,Carmans River,NA,17,CARM,10.9,2030202,NA,2,below upper lake.,40.84139,-72.93693,Brookhaven,Suffolk,103,1,NA,NA,1701-0102,(MW7.4)  AO-GSB-177,C(TS),14,NA,NA,NA,10.88951
17-CARM-12.9,142,Carmans River,same as CARM 03E was,17,CARM,12.9,2030202,NA,1,below east bartlett rd.,40.86306,-72.94334,Brookhaven,Suffolk,103,1,NA,NA,1701-0102,(MW7.4)  AO-GSB-177,C(TS),14,NA,NA,NA,13.58835
17-CARM-2.1,150,Carmans River,NA,17,CARM,2.1,2030202,NA,9,buoy 2. opposite mouth of beaverdam creek.,40.7575,-72.92166,Brookhaven,Suffolk,103,1,NA,NA,1701-0321,(MW7.4)  AO-GSB-177,SC,14,NA,NA,NA,0
17-CARM-2.6,151,Carmans River,NA,17,CARM,2.6,2030202,NA,10,buoy 8. opposite smith point.,40.74194,-72.89082,Brookhaven,Suffolk,103,1,NA,NA,1701-0321,(MW7.4)  AO-GSB-177,SC,14,NA,NA,NA,0
17-CARM-3.0,149,Carmans River,NA,17,CARM,3,2030202,NA,8,opposite museum (shirley).,40.75583,-72.89167,Brookhaven,Suffolk,103,1,NA,NA,1701-0321,(MW7.4)  AO-GSB-177,SC,14,NA,NA,NA,0
17-CARM-3.7,148,Carmans River,NA,17,CARM,3.7,2030202,NA,7,green buoy 3. opposite mouth of big fish creek.,40.76639,-72.89167,Brookhaven,Suffolk,103,1,NA,NA,1701-0321,(MW7.4)  AO-GSB-177,SC,14,NA,NA,NA,0
17-CARM-4.8,147,Carmans River,NA,17,CARM,4.8,2030202,NA,6,50 m upstream of mouth of yaphank creek.,40.78167,-72.895,Brookhaven,Suffolk,103,1,NA,NA,1701-0321,(MW7.4)  AO-GSB-177,SC,14,NA,NA,NA,1.090606
17-CARM-5.8,146,Carmans River,NA,17,CARM,5.8,2030202,NA,5,opposite usfw wertheim ranger station.,40.79445,-72.88528,Brookhaven,Suffolk,103,1,NA,NA,1701-0321,(MW7.4)  AO-GSB-177,SC,14,NA,NA,NA,1.089513
17-CARM-6.2,145,Carmans River,NA,17,CARM,6.2,2030202,NA,4,dec fishing access. north of montauk highway.,40.80083,-72.88417,Brookhaven,Suffolk,103,1,NA,NA,1701-0102,(MW7.4)  AO-GSB-177,C(TS),14,NA,NA,NA,1.391363
17-CARM-8.0,2290,Carmans River,NA,17,CARM,8,2030202,NA,E,e gate. off river rd.,40.82306,-72.8925,Brookhaven,Suffolk,103,1,NA,NA,1701-0102,(MW7.4)  AO-GSB-177,C(TS),14,NA,NA,NA,2.99
17-CARM-9.0,144,Carmans River,NA,17,CARM,9,2030202,17012307,3,below foot bridge at usgs gaging station.,40.83,-72.90694,Brookhaven,Suffolk,103,1,NA,NA,1701-0102,(MW7.4)  AO-GSB-177,C(TS),14,NA,NA,NA,5.993779
17-CHAM-1.8,214,Champlin Creek,NA,17,CHAM,1.8,2030202,NA,1,5 m below moffitt blvd. bridge (culvert).,40.73722,-73.20167,Islip,Suffolk,103,1,NA,NA,1701-0019,(MW7.8)  AO-GSB-194,C(TS),14,NA,NA,NA,5.747
17-CONQ-1.4,260,Connetquot Brook,CONQ-01 (sampled in 1998) is same site,17,CONQ,1.4,2030202,NA,2,below hatchery in connetquot state park.,40.76306,-73.15167,Islip,Suffolk,103,1,NA,NA,1701-0095,(MW7.6)  AO-GSB-193,B(TS),14,NA,NA,NA,2.974338
17-CONQ-1.6,NA,Connetquot Brook,NA,17,CONQ,1.6,2030202,17012805,NA,end of west club rd. connetquot state park.,40.7648,-73.1543,Islip,Suffolk,103,1,NA,NA,1701-0095,(MW7.6)  AO-GSB-193,C(T),14,NA,NA,NA,4.175666
17-CRAB-1.2,40969935,Crab Meadow Creek,NA,17,CRAB,1.2,2030201,NA,1,waterside rd.,40.918755,-73.332927,Huntington,Suffolk,103,1,NA,NA,1702-0234,(MW5.2b) LIS- 58 thru 61,C,14,NA,NA,NA,5.678
17-CSHA-1.9,40969936,Unnamed Tributary To Cold Spring Harbor,NA,17,CSHA,1.9,2030201,NA,1,harbor rd; north of stillwell lane; stream is 25 m west of rd.,40.841467,-73.45521,Huntington,Suffolk,103,1,NA,NA,1702-0156,(MW4.4b) LIS-CSH-49 thru 52,C(T),14,NA,NA,NA,19.37961
17-DAVI-0.5,102,Davis Brook,BRNX-01 (pre-2017),17,DAVI,0.5,2030102,NA,1,10 m above legion rd. culvert.,41.07417,-73.77638,Mount Pleasant,Westchester,119,3,NA,NA,1702-0113,(MW2.4)  ER-3-P1063-,C(TS),14,NA,NA,NA,70.64793
17-DAVI-1.2,2930,Davis Brook (trib To Bronx River),KENV-01 (pre-2017),17,DAVI,1.2,2030102,NA,1,lakeview ave bridge.,41.08295,-73.78325,Mount Pleasant,Westchester,119,3,NA,NA,1702-0113,(MW2.4)  ER-3-P1063-,C(TS),14,NA,NA,NA,72.82
17-EMED-0.4,316,East Meadow Brook,NA,17,EMED,0.4,2030202,NA,1,50 m south of babylon tpke; just below bridge (next to entrance ramp for meadowbrook state pkwy).,40.664825,-73.569848,Hempstead,Nassau,59,1,NA,NA,1701-0211,(MW8.3a) MDB-228,C(T),14,NA,NA,NA,2.548
17-GLEN-0.1,399,Glen Cove Creek,NA,17,GLEN,0.1,2030201,NA,1,150 m below usgs gage in pratt park.,40.86389,-73.63499,Glen Cove,Nassau,59,1,NA,NA,1702-0147,(MW4.3a) LIS-HH-38,C,14,NA,NA,NA,8.663514
17-GREN-0.4,1967,Green Creek,NA,17,GREN,0.4,2030202,17012A01,1,brook st at bridge.,40.73639,-73.09167,Islip,Suffolk,103,1,NA,NA,1701-0096,(MW7.5)  AO-GSB-190,C(T),14,NA,NA,NA,1.175102
17-GREN-0.8,2933,Green River,NA,17,GREN,0.8,2030202,NA,0,easy st below culvert.,40.74149,-73.09317,Islip,Suffolk,103,1,NA,NA,1701-0096,(MW7.5)  AO-GSB-190,C(T),14,NA,NA,NA,2.874623
17-GRPB-0.8,42675042,Unnamed Tributary To Gr Peconic Bay. Northshore,NA,17,GRPB,0.8,2030202,NA,1,"off main rd/rte 25 turn onto unammed rd.


























inaccessible. gated/posted long private driveways. no sample collected.",40.96449,-72.55677,Southold,Suffolk,103,1,NA,NA,1701-0249,(MW6.1d) GB..GPB- 97 thru 104,C,14,NA,NA,NA,3.014
17-GSCK_Ta-0.1,NA,Unnamed Tributary To Goose Creek In Flanders Bay,NA,17,GSCK_Ta,0.1,2030202,NA,1,at flanders rd. named after receiving waterbody with a lowercase a to indicate the tributary sampled.,40.903,-72.603,Southampton,Suffolk,103,1,2.03E+12,NA,1701-0249,(MW6.1d) GB..GPB- 97 thru 104,C,14,NA,NA,NA,5.814
17-HUCH-3.8,433,Hutchinson River,NA,17,HUCH,3.8,2030102,NA,4,5 m above east sandford ave. bridge.,40.90389,-73.81582,Mount Vernon,Westchester,119,3,NA,NA,1702-0074,(MW3.2)  LIS- 2,SB,14,NA,NA,NA,19.9813
17-HUCH-4.2,1161,Hutchinson River,NA,17,HUCH,4.2,2030102,NA,3,cnr farell and beechwood. under pedestrian bridge.,40.9094,-73.8142,Pelham,Westchester,119,3,NA,NA,1702-0074,(MW3.2)  LIS- 2,B,14,NA,NA,NA,5.581116
17-HUCH-5.2,1160,Hutchinson River,NA,17,HUCH,5.2,2030102,NA,2,hutchinson blvd-west of pkwy.,40.9225,-73.80972,Mount Vernon,Westchester,119,3,NA,NA,1702-0074,(MW3.2)  LIS- 2,B,14,NA,NA,NA,14.783
17-HUCH-8.9,1159,Hutchinson River,NA,17,HUCH,8.9,2030102,NA,1,100yds past inters of wilmot and old wilmot; 10 m bel.,40.96695,-73.7961,Eastchester,Westchester,119,3,NA,NA,1702-0119,(MW3.2)  LIS- 2,C,14,NA,NA,NA,67.88074
17-KENA-0.1,462,Malcolm Bk . Kensico TributaryN-1,NA,17,KENA,0.1,2030102,NA,1,5 m below west lake dr. bridge.,41.09278,-73.77221,Mount Pleasant,Westchester,119,3,NA,NA,1702-0113,(MW2.4)  ER-3-P1063-,C,14,NA,NA,NA,121.1276
17-KENB-0.1,463,Kensico TributaryN-5,NA,17,KENB,0.1,2030102,NA,1,halsey place. 200 m off end of street.,41.10194,-73.75639,Mount Pleasant,Westchester,119,3,NA,NA,1702-0113,(MW2.4)  ER-3-P1063-,A,14,NA,NA,NA,119.395
17-KENC-0.2,464,Whippoorwill Creek.  TributaryN12,NA,17,KENC,0.2,2030102,NA,1,20 m above nannyhagen rd.,41.12528,-73.74389,Mount Pleasant,Westchester,119,3,NA,NA,1702-0113,(MW2.4)  ER-3-P1063-,A,14,NA,NA,NA,109.5011
17-KEND-0.6,465,Bear Gutter Creek,NA,17,KEND,0.6,2030102,17025100,1,5 m below rte 22.,41.11444,-73.72361,North Castle,Westchester,119,3,NA,NA,1702-0113,(MW2.4)  ER-3-P1063-,A,14,NA,NA,NA,109.196
17-KEND-0.9,1492,Bear Gutter Creek,NA,17,KEND,0.9,2030102,NA,0,kaysal ct.; 200 m before end.,41.11945,-73.7225,North Castle,Westchester,119,3,NA,NA,1702-0113,(MW2.4)  ER-3-P1063-,A,14,NA,NA,NA,111.9943
17-KENF-0.2,466,Kensico TributaryE-11,NA,17,KENF,0.2,2030102,NA,1,rte 684 by rye lake and airport.,41.0701,-73.7166,Harrison,Westchester,119,3,NA,NA,1702-0113,(MW2.4)  ER-3-P1063-,A,14,NA,NA,NA,108.4957
17-KVKL_T26-0.1,NA,Unnamed Tributary To Kill Van Kull,NA,17,KVKL_T26,0.1,2030104,NA,NA,snug harbor rd. on staten island.,40.644501,-74.10602,New York,Richmond,85,1,2.03E+12,NA,1701-0192,(MW1.3)  SI- 9 thru 16,SD / B,14,NA,NA,NA,1.165
17-LCANA-0.0,3120,Canaan Lake,NA,17,LCANA,0,2030202,NA,Comp,NA,40.78536,-73.02089,Brookhaven,Suffolk,103,1,NA,NA,1701-0099,(MW7.5)  AO-GSB-185,C(TS),14,NA,NA,NA,6.875345
17-LEMN-1.3,505,Lemon Creek,NA,17,LEMN,1.3,2030104,NA,1,30 m above amboy rd. and maguire ave. bridge.,40.52528,-74.20971,New York,Richmond,85,2,NA,NA,1701-0149,(MW1.2)  SI- 4,B,14,NA,NA,NA,5.472
17-LFRES-0.0,3126,Fresh Pond,NA,17,LFRES,0,2030202,NA,Comp,NA,41.057292,-72.33577,Shelter Island,Suffolk,103,1,NA,NA,1701-0241,(MW6.3d) GB-SIS-SI-WNH-P458,C,14,NA,NA,NA,0.913
17-LIGO-0.5,1968,Ligonee Creek,NA,17,LIGO,0.5,2030202,NA,1,rte 79.,40.98722,-72.30028,Southampton,Suffolk,103,1,NA,NA,1701-0352,(MW6.3e) GB-SIS-SHB-132,C,14,NA,NA,NA,2.818
17-LKISS-0.0,NA,Kissena Lake,NA,17,LKISS,0,NA,NA,Comp,NA,40.748215,-73.805572,Queens,New York,NA,-9999,NA,NA,NA,NA,NA,14,NA,NA,NA,NA
17-LLAUR-0.0,3128,Laurel Lake,NA,17,LLAUR,0,2030202,NA,Comp,NA,40.97877,-72.55756,Southold,Suffolk,103,1,NA,NA,1701-0128,(MW6.1d) GB..GPB-P496,A,14,NA,NA,NA,1.514
17-LLFRE-0.0,3129,Little Fresh Pond,NA,17,LLFRE,0,2030202,NA,Comp,NA,40.91713,-72.40804,Southampton,Suffolk,103,1,NA,NA,1701-0125,(MW6.3c) GB..LPB-123..P661.P662,B,14,NA,NA,NA,2.418
17-LNEC-0.8,3086,Little Neck Run,NA,17,LNEC,0.8,2030202,NA,1,wertheim national wildlife refuge to field and hike into stream.,40.7824,-72.90484,Brookhaven,Suffolk,103,1,NA,NA,1701-0321,(MW7.4) AO-GSB-177,C,14,NA,NA,NA,1.087955
17-LNEK-0.5,40969946,Unnamed Tributary To Little Neck Bay,NA,17,LNEK,0.5,2030201,NA,1,turn off of bayview ave onto bluebird drive. sample site is 35 m from rd.,40.795773,-73.744857,North Hempstead,Nassau,59,1,NA,NA,1702-0138,(MW2.5)  ER/LIS-LNB-21,C,14,NA,NA,NA,2.569456
17-LOCH-0.2,526,The Loch,NA,17,LOCH,0.2,2030101,NA,1,100 m above central park pool.,40.79556,-73.95694,New York,New York,61,2,NA,NA,1702-0103,(MW2.1) ER..P1036,NA,14,NA,NA,NA,18.1729
17-LPECO-0.0,NA,Peconic Lake Deep Hole,NA,17,LPECO,0,2030202,NA,Comp,Access type is DEC launch. http://www.dec.ny.gov/outdoor/23865.html.,40.914001,-72.717796,Brookhaven,Suffolk,103,1,2.03E+12,NA,1701-0262,(MW6.2)  GB..FB-112-P555/P556,C,14,NA,NA,NA,NA
17-LREL_T8-0.5,NA,Unnamed Tributary To Laurel Reservoir,NA,17,LREL_T8,0.5,1100006,NA,NA,westchester ave. trib is ct trib 8 entering laurel reservoir.,41.18906,-73.547876,Pound Ridge,Westchester,119,3,1.10E+12,NA,1702-0135,(MW3.7)  Conn- 1 thru 10 (selected),AA-S,14,NA,NA,NA,114.9795
17-LRONK-0.0,3127,Lake Ronkonkoma,NA,17,LRONK,0,2030202,NA,Comp,NA,40.827215,-73.121796,Islip,Suffolk,103,1,NA,NA,1701-0020,(MW7.7) AO-GSB-193..P304,B,14,NA,NA,NA,16.485
17-LUYPK-0.0,NA,Upper Yaphank Lake Deep Hole,NA,17,LUYPK,0,2030202,NA,Comp,Access type is Public. http://www.dec.ny.gov/outdoor/24204.html.,40.843102,-72.936996,Brookhaven,Suffolk,103,1,2.03E+12,NA,1701-0323,(MW7.4)  AO-GSB-177-P856,B(T),14,NA,NA,NA,NA
17-MAMR-0.3,538,Mamaroneck River,NA,17,MAMR,0.3,2030102,17022401,4,100 m above ward ave. bridge.,40.95222,-73.73444,Rye,Westchester,119,3,NA,NA,1702-0123,(MW3.3)  LIS- 8,C,14,NA,NA,NA,2.962
17-MAMR-3.8,1158,Mamaroneck River,NA,17,MAMR,3.8,2030102,NA,2,hutchinson r. pkwy at exit 23 on ramp.,40.98583,-73.73889,White Plains,Westchester,119,3,NA,NA,1702-0123,(MW3.3)  LIS- 8,C(T),14,NA,NA,NA,20.66239
17-MAMR-3.9,2924,Mamaroneck River,NA,17,MAMR,3.9,2030102,NA,02B,off hutchinson river pkwy. in neighborhood.,40.9865,-73.73732,White Plains,Westchester,119,3,NA,NA,1702-0123,(MW3.3)  LIS- 8,C(T),14,NA,NA,NA,18.26199
17-MAMR-6.7,1156,Mamaroneck River,NA,17,MAMR,6.7,2030102,NA,1,below corporate park dr. bridge. btw eandw westchest.,41.0183,-73.7266,White Plains,Westchester,119,3,NA,NA,1702-0123,(MW3.3)  LIS- 8,C,14,NA,NA,NA,29.73934
17-MAMR_T12-0.7,NA,Unnamed Tributary To Mamaroneck River,NA,17,MAMR_T12,0.7,2030102,NA,NA,at end of tam o shanter dr.,41.040879,-73.740421,Harrison,Westchester,119,3,2.03E+12,NA,1702-0123,(MW3.3)  LIS- 8,C,14,NA,NA,NA,56.61793
17-MAMR_W-0.9,1157,West Branch Mamaroneck River,NA,17,MAMR_W,0.9,2030102,NA,02A,saxon woods rd. above teramar.,40.99222,-73.75166,Scarsdale,Westchester,119,3,NA,NA,1702-0124,(MW3.3)  LIS- 8-6,C,14,NA,NA,NA,29.68649
17-MANH-1.2,40969947,Manhattan Brook,NA,17,MANH,1.2,2030102,NA,2,at intersection of shopping plaza driveway and rte 119.,41.042833,-73.79849,Greenburgh,Westchester,119,3,NA,NA,1702-0107,(MW2.4)  ER-3,C,14,NA,NA,NA,60.61853
17-MANH-1.6,2925,Manhatten Brook,MANH 01 (pre-2014),17,MANH,1.6,2030102,NA,1,park dakota rd.,41.04569,-73.80313,Greenburgh,Westchester,119,3,NA,NA,1702-0107,(MW2.4)  ER-3,C,14,NA,NA,NA,63.51813
17-MASS-1.2,539,Massapequa River,NA,17,MASS,1.2,2030202,17012404,1,150 m above clark ave.,40.68167,-73.46056,Oyster Bay,Nassau,59,1,NA,NA,1701-0174,(MW8.1a) SOB-220,C(T),14,NA,NA,NA,3.941
17-MBUR-2.1,1969,Milburn Creek,NA,17,MBUR,2.1,2030202,NA,1,end of jayne st. thru park to footbridge.,40.65833,-73.6025,Hempstead,Nassau,59,1,NA,NA,1701-0212,(MW8.3a) MDB-230.231,C,14,NA,NA,NA,5.748
17-MIAN-13.3,550,Mianus River,NA,17,MIAN,13.3,1100006,17021113,5,40 m below millers mill rd. bridge.,41.19389,-73.62472,Bedford,Westchester,119,3,NA,NA,1702-0136,(MW3.7)  Conn- 4,AA-S,14,NA,NA,NA,104.194
17-MIAN-14.2,549,Mianus River,NA,17,MIAN,14.2,1100006,NA,4,middle patent rd. bridge.,41.20139,-73.63389,Bedford,Westchester,119,3,NA,NA,1702-0136,(MW3.7)  Conn- 4,AA-S,14,NA,NA,NA,105.5908
17-MIAN-16.6,548,Mianus River,NA,17,MIAN,16.6,1100006,NA,3,greenwich banksville rd. 10 m above trib. mouth.,41.17722,-73.66054,Bedford,Westchester,119,3,NA,NA,1702-0136,(MW3.7)  Conn- 4,AA-S,14,NA,NA,NA,107.3951
17-MIAN-5.3,551,Mianus River,NA,17,MIAN,5.3,1100006,NA,8,below june rd. bridge.,41.10444,-73.58667,Stamford (CT),Stamford (CT),NA,3,NA,NA,1702-0136,(MW3.7)  Conn- 4,AA-S,14,NA,NA,NA,47.08483
17-MIAN_E_T5-0.4,NA,Unnamed Tributary To East Branch Mianus River,NA,17,MIAN_E_T5,0.4,1100006,NA,NA,at lower shad rd. this is ct trib 5.,41.169757,-73.590008,Pound Ridge,Westchester,119,3,1.10E+12,NA,1702-0135,(MW3.7)  Conn- 1 thru 10 (selected),AA-S,14,NA,NA,NA,119.0962
17-MILI-0.5,2926,Mill River,NA,17,MILI,0.5,1100006,NA,2,NA,41.18311,-73.56127,Pound Ridge,Westchester,119,3,NA,NA,1702-0137,(MW3.7)  Conn- 6,AA-S,14,NA,NA,NA,107.7246
17-MILI-2.9,1970,Mill River,NA,17,MILI,2.9,1100006,NA,1,20 m above stone bridge.,41.2125,-73.55305,Pound Ridge,Westchester,119,3,NA,NA,1702-0137,(MW3.7)  Conn- 6,AA-S,14,NA,NA,NA,124.1119
17-MILR-3.5,40969951,Unnamed Tributary To Smith Pond,MILR-02(pre-2014),17,MILR,3.5,2030202,17014101,2,30 m upstream of pinebrook ave.,40.674315,-73.662232,Hempstead,Nassau,59,1,NA,NA,1701-0221,(MW8.4a) HB-233-P1005-,C,14,NA,NA,NA,5.362267
17-MILR-5.3,40969950,Mill River,MILR-01(pre-2014),17,MILR,5.3,2030202,NA,1,10 m downstream of chesman st.,40.704312,-73.65809,Hempstead,Nassau,59,1,NA,NA,1701-0221,(MW8.4a) HB-233-P1005-,C,14,NA,NA,NA,13.06178
17-MILS-1.0,560,Mill Creek,NA,17,MILS,1,2030104,NA,1,end of service rd. parallel to and south of rt. 440.,40.52444,-74.22694,New York,Richmond,85,2,NA,NA,1701-0190,(MW1.2) SI- 7a thru 7e,C,14,NA,NA,NA,9.272
17-MITL-0.5,40969952,Mitchells Creek,NA,17,MITL,0.5,2030201,NA,1,end of westbrook rd. the sample site is 125 m nw site at substation.,40.817457,-73.740988,North Hempstead,Nassau,59,1,NA,NA,1702-0143,(MW4.2b) LIS-MB-22 thru 30,C,14,NA,NA,NA,2.166987
17-MOOR-0.3,42674111,Moores Drain. Upper,NA,17,MOOR,0.3,2030202,NA,1,old main rd.,41.097335,-72.38179,Southold,Suffolk,103,1,NA,NA,1701-0233,(MW6.1b) GB-SIS- 79,C,14,NA,NA,NA,1.209
17-MOTT-0.1,1971,Motts Creek,NA,17,MOTT,0.1,2030202,NA,1,5 m below south country rd.,40.76278,-72.93083,Brookhaven,Suffolk,103,1,NA,NA,1701-0325,(MW7.5)  AO-GSB-179,C,14,NA,NA,NA,2.290342
17-MUDL-1.4,593,Mud Creek,NA,17,MUDL,1.4,2030202,NA,1,10 m below rr off montauk highway.,40.76722,-72.98054,Brookhaven,Suffolk,103,1,NA,NA,1701-0101,(MW7.5)  AO-GSB-183,C(TS),14,NA,NA,NA,2.489444
17-NEGU-0.3,1972,Neguntatogue Creek,NA,17,NEGU,0.3,2030202,NA,1,50 m above herbert st. bridge.,40.68306,-73.36443,Babylon,Suffolk,103,1,NA,NA,1701-0088,(MW7.8)  AO-GSB-211,C,14,NA,NA,NA,2.235001
17-NISS-4.7,NA,Nissequogue River,NA,17,NISS,4.7,2030201,NA,NA,Downstream of rt. 25 w. main street bridge.,40.858423,-73.210681,Smithtown,Suffolk,103,1,2.03E+12,NA,1702-0025,(MW5.3)  LIS- 62,C(T),14,Low_Gradient,NA,NA,NA
17-NISS-6.0,640,Nissequogue River,NA,17,NISS,6,2030201,NA,1,rt. 25. caleb state park. above usgs gage.,40.84889,-73.225,Smithtown,Suffolk,103,1,NA,NA,1702-0235,(MW5.3)  LIS- 62,C(TS),14,NA,NA,NA,4.875
17-NISS_E-2.6,2931,East Branch Nissequoque River,NA,17,NISS_E,2.6,2030201,NA,E,terrace lane.,40.85015,-73.1831,Smithtown,Suffolk,103,1,NA,NA,1702-0235,(MW5.3)  LIS- 62,C,14,NA,NA,NA,11.78046
17-OROW-0.6,672,Orowoc Creek,NA,17,OROW,0.6,2030202,NA,1,10 m below moffitt blvd. culvert.,40.73306,-73.22556,Islip,Suffolk,103,1,NA,NA,1701-0094,(MW7.8)  AO-GSB-196,C(T),14,NA,NA,NA,2.647
17-OROW-2.0,NA,Orowoc Creek,NA,17,OROW,2,2030202,NA,NA,at end of weldon st.,40.751098,-73.228009,Islip,Suffolk,103,1,2.03E+12,NA,1701-0094,(MW7.8)  AO-GSB-196,C(T),14,NA,NA,NA,7.975491
17-OYST-0.7,708,Oyster Bay Creek,NA,17,OYST,0.7,2030201,NA,1,50 m below culvert at glen cove rd.,40.86694,-73.54139,Oyster Bay,Nassau,59,1,NA,NA,1702-0153,(MW4.4a) LIS-OBH-MNC-44 thru 48,C(TS),14,NA,NA,NA,12.57656
17-PACH-0.4,709,Patchogue River,NA,17,PACH,0.4,2030202,NA,1,50 m below montauk highway. above stp.,40.76556,-73.02084,Brookhaven,Suffolk,103,1,NA,NA,1701-0099,(MW7.5)  AO-GSB-185,C,14,NA,NA,NA,1.484133
